cluster_id,ox,oy,dx,dy,flow,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest
654,114.35627309488983,30.538214010988593,114.36499301798514,30.543996223551297,9,1206.1484622913933,537.0,工作日,617.0,1182.0,文理学部教5楼,湖滨食堂,135.0,376.0,教学区域,食堂,6.0,10.0
532,114.35237382474975,30.52924190489064,114.35267424714539,30.54393406930026,9,1872.3333333333333,662.4444444444445,工作日,174.0,1136.0,南二门,南区007栋,60.0,61.0,交通枢纽,教工宿舍,0.0,7.0
142,114.35833695497334,30.53899332846776,114.3640834584244,30.53921249304829,9,742.4444444444445,258.1111111111111,工作日,718.0,543.0,武汉大学梅园一舍,枫园14舍,324.0,148.0,学生宿舍,学生宿舍,4.0,4.0
542,114.35507142005196,30.538520040303915,114.36505972159335,30.544781967752556,9,1642.5971497849023,679.7777777777778,工作日,609.0,1183.0,文理学部教5楼,未知,135.0,-1.0,教学区域,其他,6.0,2.0
550,114.35913667863977,30.53845759993138,114.3528983658622,30.52919049294267,9,1526.111111111111,501.77777777777777,工作日,693.0,176.0,武汉大学梅园四、五舍,南二门,328.0,60.0,学生宿舍,交通枢纽,4.0,0.0
316,114.36051571972757,30.544049601528172,114.35946351059488,30.53801557996839,9,1256.2222222222222,434.8888888888889,工作日,1113.0,688.0,工学部4舍,梅园食堂,102.0,169.0,学生宿舍,食堂,4.0,10.0
561,114.3540792146258,30.54101961276752,114.36409283339604,30.54431682476649,9,1377.5555555555557,551.3333333333334,工作日,954.0,913.0,风雨操场,湖滨食堂,453.0,376.0,运动场地,食堂,1.0,10.0
99,114.35304412716738,30.530044819059242,114.36411214087732,30.54467617472798,9,2492.222222222222,763.6666666666666,工作日,180.0,1184.0,武汉大学信息部学生宿舍11舍,湖滨十三舍,242.0,370.0,学生宿舍,学生宿舍,4.0,4.0
293,114.35294348974458,30.528614103989103,114.35568248801115,30.53094184055429,9,477.77777777777777,184.44444444444446,工作日,173.0,261.0,南二门,未知,60.0,-1.0,交通枢纽,其他,0.0,2.0
582,114.35569778967826,30.534916187841866,114.35365173431165,30.541154191408673,9,1030.2222222222222,404.77777777777777,工作日,319.0,802.0,测试中心,桂园2舍,360.0,160.0,其他,学生宿舍,6.0,4.0
469,114.35407855179771,30.540982403798328,114.36397141188652,30.54436357168694,9,1476.4444444444443,618.5555555555555,工作日,954.0,1184.0,风雨操场,湖滨十三舍,453.0,370.0,运动场地,学生宿舍,1.0,4.0
237,114.36730510501651,30.539684945996402,114.36412548185629,30.544635314163322,9,696.0,306.6666666666667,工作日,847.0,1184.0,枫园学生4舍,湖滨十三舍,152.0,370.0,学生宿舍,学生宿舍,4.0,4.0
492,114.35229581539551,30.529230254617644,114.36099501376712,30.545359602695157,9,2972.222222222222,1025.0,工作日,174.0,1122.0,南二门,体育部,60.0,-1.0,交通枢纽,其他,0.0,1.0
514,114.35661748799573,30.537453102073055,114.35323279210353,30.529894907633395,9,1276.111111111111,405.8888888888889,工作日,591.0,179.0,武汉大学总图书馆,武汉大学信息学部四食堂,315.0,209.0,教学区域,食堂,6.0,10.0
434,114.35557356979345,30.53530691152264,114.35398727167035,30.540921430625694,9,919.7777777777778,339.44444444444446,工作日,322.0,954.0,测试中心,风雨操场,360.0,453.0,其他,运动场地,6.0,1.0
439,114.35398443034832,30.53097073333195,114.35917206225064,30.538574087597112,9,1434.5555555555557,524.7777777777778,工作日,249.0,693.0,信息学部4舍,武汉大学梅园四、五舍,36.0,328.0,学生宿舍,学生宿舍,4.0,4.0
348,114.35910814690126,30.538535724759313,114.36744422648371,30.540814186588086,9,1378.3333333333333,558.2222222222222,工作日,693.0,868.0,武汉大学梅园四、五舍,武汉大学经济与管理学院,328.0,335.0,学生宿舍,教学区域,4.0,6.0
344,114.35391918226446,30.53092229402445,114.35874534864345,30.544582654859564,9,2696.6666666666665,796.4444444444445,工作日,249.0,1100.0,信息学部4舍,教育技术与教学服务中心,36.0,131.0,学生宿舍,教学区域,4.0,6.0
199,114.35809403438235,30.538640903004364,114.36683256885357,30.539901412268065,9,1245.0,526.4444444444445,工作日,602.0,850.0,万林艺术博物馆,留学生宿舍3号楼,12.0,396.0,文娱场地,学生宿舍,5.0,4.0
204,114.3589059087746,30.53869939885204,114.36376262689959,30.53935494706065,9,1190.2222222222222,494.6666666666667,工作日,693.0,544.0,武汉大学梅园四、五舍,枫园14舍,328.0,148.0,学生宿舍,学生宿舍,4.0,4.0
194,114.35912001996634,30.538570474481382,114.36909195229954,30.539263120598477,9,1564.4444444444443,561.1111111111111,工作日,693.0,139.0,武汉大学梅园四、五舍,武汉大学国际教育学院,328.0,304.0,学生宿舍,教学区域,4.0,6.0
197,114.35366748882802,30.54115853159793,114.35975484995366,30.539040989666812,9,888.7777777777778,365.22222222222223,工作日,802.0,716.0,桂园餐厅,EMS梅园快递服务中心,166.0,10.0,食堂,其他,10.0,6.0
454,114.36496552610765,30.54380513440112,114.35876556894353,30.54435026036026,9,1077.888888888889,357.77777777777777,工作日,910.0,1100.0,湖滨食堂,教育技术与教学服务中心,376.0,131.0,食堂,教学区域,10.0,6.0
333,114.35843371997875,30.539182128181494,114.35220480164384,30.529151288722467,9,1656.0,540.8888888888889,工作日,718.0,174.0,武汉大学梅园一舍,南二门,324.0,60.0,学生宿舍,交通枢纽,4.0,0.0
156,114.35243489543046,30.544080467629115,114.35983955482058,30.545199807131993,9,825.2222222222222,335.44444444444446,工作日,1139.0,1124.0,工学部学生新4栋,工学部1舍,117.0,99.0,学生宿舍,学生宿舍,4.0,4.0
159,114.35214109089166,30.529177485116147,114.35936032584537,30.537886372381006,9,1778.302751932773,684.0,工作日,174.0,687.0,南二门,梅园食堂,60.0,169.0,交通枢纽,食堂,0.0,10.0
235,114.36592591160145,30.53988783594404,114.35202121275216,30.534326464925268,9,1905.3333333333333,638.6666666666666,工作日,840.0,415.0,枫园一舍,牌坊,149.0,378.0,学生宿舍,交通枢纽,4.0,0.0
188,114.35446915488734,30.540039566329686,114.36685709809025,30.53988559820602,9,1576.111111111111,658.3333333333334,工作日,628.0,850.0,风雨操场,留学生宿舍3号楼,453.0,396.0,运动场地,学生宿舍,1.0,6.0
176,114.35762908549681,30.54531611030988,114.3590539681192,30.538508747035493,9,1467.0,464.8888888888889,工作日,1020.0,693.0,工学部A教学楼,武汉大学梅园四、五舍,110.0,328.0,教学区域,学生宿舍,6.0,4.0
